city,state_id,population
Auburn,PA,1741.0
Forest City,PA,1741.0
South Whitley,IN,1741.0
West Franklin,PA,1740.0
Susquehanna Township,PA,1740.0
Oakley,UT,1740.0
Esko,MN,1740.0
Elkland,PA,1739.0
Lacon,IL,1739.0
Harwich Port,MA,1739.0
Gruetli-Laager,TN,1738.0
South Temple,PA,1738.0
Grove Hill,AL,1738.0
New California,OH,1738.0
Honey Grove,TX,1737.0
Alstead,NH,1736.0
Bloomfield Township,PA,1736.0
Huachuca City,AZ,1736.0
Second Mesa,AZ,1736.0
Toro Canyon,CA,1735.0
Toquerville,UT,1735.0
Itasca,TX,1733.0
Louisa,VA,1733.0
Eaton,IN,1733.0
Nissequogue,NY,1732.0
Chevy Chase Heights,PA,1732.0
Rector,AR,1732.0
Decatur,MI,1732.0
Plentywood,MT,1732.0
Wilson,WY,1731.0
Radium Springs,NM,1731.0
McEwen,TN,1731.0
Donegal Township,PA,1731.0
Ben Avon,PA,1731.0
Oberlin,LA,1730.0
Whitwell,TN,1730.0
East Lackawannock,PA,1730.0
Los Ranchos,CA,1730.0
Pine Grove,CA,1730.0
Manitou Beach-Devils Lake,MI,1730.0
Pineville,KY,1730.0
Estell Manor,NJ,1729.0
Mont Alto,PA,1729.0
Kirkland,IL,1729.0
Pierce,NE,1728.0
Stuart,IA,1728.0
Wales,ME,1728.0
Bridgeport,OH,1728.0
Lester Prairie,MN,1728.0
Oldmans,NJ,1727.0
Lowry Crossing,TX,1727.0
Jackson Township,PA,1727.0
Harpersville,AL,1727.0
Pine,AZ,1727.0
Kayak Point,WA,1726.0
Belleville,PA,1726.0
Le Grand,CA,1726.0
Westover,AL,1726.0
Plantsville,CT,1726.0
Bonner-West Riverside,MT,1726.0
Webster,SD,1726.0
Carnuel,NM,1724.0
Young,PA,1724.0
Corazón,PR,1724.0
Amity,OR,1724.0
Sparta,NC,1723.0
East Nantmeal,PA,1723.0
Dravosburg,PA,1723.0
Crested Butte,CO,1723.0
Akron,CO,1723.0
Chenoa,IL,1723.0
Five Points,OH,1723.0
North Puyallup,WA,1722.0
Ragland,AL,1722.0
Lamar,AR,1722.0
Southwest Harbor,ME,1722.0
Wesson,MS,1722.0
Las Ollas,PR,1722.0
El Valle de Arroyo Seco,NM,1721.0
Whitewright,TX,1721.0
Pennington Gap,VA,1721.0
Butler,AL,1721.0
Eastford,CT,1721.0
Deshler,OH,1721.0
Bear Creek,FL,1720.0
Warrenton,GA,1720.0
Steep Falls,ME,1720.0
Silver Lake,FL,1719.0
West Lawn,PA,1719.0
Bylas,AZ,1719.0
Prairie City,IA,1718.0
Trumansburg,NY,1717.0
Mount Desert,ME,1717.0
Peebles,OH,1717.0
Greilickville,MI,1717.0
Hampden-Sydney,VA,1716.0
Lower Alloways Creek,NJ,1715.0
Eagleview,PA,1715.0
Meridian Hills,IN,1715.0
Armada,MI,1715.0
Rosebud,SD,1715.0
Stonewood,WV,1714.0
Todd,PA,1714.0
Moweaqua,IL,1714.0
Dover Beaches North,NJ,1713.0
Waitsfield,VT,1713.0
Zeigler,IL,1712.0
Stockton,IL,1712.0
North Judson,IN,1712.0
Bartonsville,MD,1712.0
Baden,MD,1712.0
Chadbourn,NC,1711.0
Industry,PA,1711.0
Maroa,IL,1711.0
Evans City,PA,1710.0
Roanoke,IN,1710.0
Duchesne,UT,1710.0
Choteau,MT,1710.0
Hughes Springs,TX,1709.0
Westlake,TX,1709.0
Lamoine,ME,1709.0
Rafael Capó,PR,1709.0
Leilani Estates,HI,1708.0
Pumpkin Center,NC,1708.0
Tekamah,NE,1708.0
Clinton,NY,1707.0
Rivanna,VA,1707.0
Alburgh,VT,1707.0
Bessemer,MI,1707.0
Shamokin Dam,PA,1706.0
Heidelberg Township,PA,1706.0
Bridgewater,CT,1706.0
Syracuse,KS,1706.0
Whiting,WI,1705.0
Montverde,FL,1705.0
Greenvale,NY,1705.0
Bridgeport,IL,1705.0
Decatur,MS,1705.0
Ridgeville,SC,1705.0
Westmoreland,NH,1704.0
Sorrento,LA,1704.0
Newcastle,ME,1704.0
Red Lake,MN,1704.0
Lyndeborough,NH,1703.0
Meadowlakes,TX,1703.0
Minorca,LA,1703.0
Richlands,NC,1703.0
Silver Lake,PA,1703.0
Cementon,PA,1703.0
Warsaw,KY,1703.0
Contoocook,NH,1702.0
Archer City,TX,1702.0
Chilhowie,VA,1702.0
Phillipston,MA,1702.0
La Grulla,TX,1701.0
Oakes,ND,1701.0
Twin City,GA,1701.0
Fairfax,OH,1701.0
Big Timber,MT,1701.0
Monument Hills,CA,1700.0
Jonesboro,IL,1700.0
Oberlin,KS,1700.0
Mowbray Mountain,TN,1699.0
Seeley,CA,1699.0
Cassopolis,MI,1699.0
Gaston,SC,1699.0
South Bend,WA,1698.0
Caddo Mills,TX,1698.0
Calumet,PA,1698.0
McMechen,WV,1697.0
Bruceville-Eddy,TX,1697.0
Snow Shoe,PA,1697.0
North Bennington,VT,1697.0
Haubstadt,IN,1697.0
Pownal,ME,1697.0
Ripley,OH,1697.0
Cherry Ridge,PA,1696.0
Proctor,VT,1696.0
Pleasantville,IA,1696.0
Murphys Estates,SC,1696.0
Ocean Park,WA,1695.0
Cheswold,DE,1695.0
Wind Point,WI,1695.0
Romney,WV,1695.0
Mayfield,PA,1695.0
Wilson,OK,1695.0
Rushford,MN,1695.0
Stony Point,MI,1695.0
Fox Chase,PA,1694.0
Whitley City,KY,1694.0
Antwerp,NY,1693.0
Mulberry,AR,1692.0
Bristol,IN,1692.0
Mapleton,MN,1692.0
White Castle,LA,1691.0
Spencer,TN,1691.0
Henry Clay,PA,1691.0
Metal,PA,1691.0
Dresden,OH,1691.0
Aquebogue,NY,1690.0
Farmington Township,PA,1690.0
Concord,AL,1690.0
Lake Dalecarlia,IN,1690.0
Lewisport,KY,1690.0
Arapahoe,WY,1689.0
Great Valley,NY,1689.0
Carlisle,NY,1689.0
Nicholson Township,PA,1689.0
Charenton,LA,1688.0
Three Way,TN,1688.0
Smackover,AR,1688.0
New Haven,VT,1687.0
Bunker Hill,IL,1687.0
Mammoth,AZ,1687.0
Hanover Township,PA,1685.0
Horton,KS,1685.0
Shaw,MS,1685.0
Black Rock,NM,1684.0
Hamilton,MO,1684.0
Nashville,MI,1684.0
Pole Ojea,PR,1684.0
Lockport Heights,LA,1683.0
Holley,NY,1683.0
De Pue,IL,1683.0
Antwerp,OH,1683.0
Purdy,WA,1682.0
Lyme,NH,1682.0
Lake Como,NJ,1682.0
East Cleveland,TN,1682.0
South Dos Palos,CA,1682.0
Tuckerman,AR,1682.0
Pleasant Grove,OH,1682.0
Panguitch,UT,1682.0
Gerry,NY,1681.0
Wright,NY,1681.0
Kersey,CO,1681.0
Summerdale,AL,1681.0
Denton,NC,1680.0
Oswego,KS,1680.0
Culver,OR,1680.0
Island Heights,NJ,1679.0
Commercial Point,OH,1679.0
Freeport,PA,1677.0
Roodhouse,IL,1677.0
Osseo,WI,1676.0
Haymarket,VA,1676.0
Lake Isabella,MI,1676.0
Oroville,WA,1675.0
Gunter,TX,1675.0
Pleak,TX,1675.0
Spafford,NY,1675.0
Cheswick,PA,1675.0
Greenville,VA,1675.0
Kingston,OK,1675.0
South Amherst,OH,1675.0
Albany,MO,1675.0
Fairfax,SC,1675.0
Harrisville,WV,1674.0
Sabinal,TX,1673.0
Zerbe,PA,1673.0
Stanley,VA,1673.0
Adwolf,VA,1673.0
Hagerstown,IN,1673.0
Columbus AFB,MS,1673.0
Walnut Grove,MS,1673.0
Hato Candal,PR,1673.0
Upper Fruitland,NM,1672.0
Princeville,IL,1672.0
West Unity,OH,1672.0
John Day,OR,1672.0
Lewisville,WA,1671.0
Canby,MN,1671.0
Ronceverte,WV,1670.0
Newfields,NH,1670.0
Holliday,TX,1670.0
Bluff City,TN,1670.0
Ellington,NY,1670.0
Blountsville,AL,1670.0
Wilmot,NH,1669.0
Altamont,NY,1669.0
Pine Valley,CA,1669.0
Las Maravillas,NM,1668.0
Dayton,IN,1668.0
Kentland,IN,1668.0
LaBarque Creek,MO,1668.0
Wakefield,MI,1668.0
Calhoun City,MS,1668.0
Decatur,TN,1667.0
Bement,IL,1667.0
Thoreau,NM,1666.0
Tremont,PA,1666.0
Perryopolis,PA,1666.0
Raven,VA,1666.0
South Hero,VT,1666.0
St. George,MO,1666.0
Rayburn,PA,1665.0
Trempealeau,WI,1664.0
Fairlea,WV,1664.0
Frewsburg,NY,1664.0
North Bethlehem,PA,1664.0
Rome,IL,1664.0
Southport,CT,1664.0
Nanticoke,NY,1663.0
Horicon,NY,1663.0
Coaling,AL,1663.0
Cosmopolis,WA,1662.0
Arcadia,IN,1662.0
Millers Creek,NC,1661.0
Waverly,PA,1661.0
Young Harris,GA,1661.0
Blue Grass,IA,1661.0
Canadice,NY,1660.0
Hartland,ME,1660.0
Star Valley Ranch,WY,1659.0
Munfordville,KY,1659.0
Cowan,TN,1658.0
Butternuts,NY,1658.0
Espy,PA,1658.0
Trevorton,PA,1658.0
Sedgwick,KS,1658.0
Douglass,KS,1658.0
Bay Springs,MS,1658.0
Brass Castle,NJ,1657.0
Plain View,NC,1657.0
Murphy,NC,1657.0
Remsen,NY,1657.0
Rehobeth,AL,1657.0
North Granby,CT,1657.0
Ridgely,MD,1657.0
South Rockwood,MI,1657.0
Salyersville,KY,1657.0
Catharine,NY,1656.0
Plains,TX,1655.0
Black Point-Green Point,CA,1655.0
Holland,OH,1655.0
Morgantown,MS,1655.0
Buffalo,SC,1655.0
Ritzville,WA,1654.0
Baiting Hollow,NY,1654.0
Beaver Dam Lake,NY,1654.0
Madrid,NY,1654.0
Del Rey Oaks,CA,1654.0
Vance,AL,1654.0
Montpelier,IN,1654.0
Woodland Park,NE,1653.0
Conewango,NY,1653.0
Tillson,NY,1653.0
Berkshire,VT,1653.0
Chester Center,CT,1653.0
Scotland,CT,1653.0
Olivet,TN,1652.0
Rensselaerville,NY,1652.0
Rock Creek,MN,1652.0
Twin Grove,IL,1651.0
Francestown,NH,1650.0
Hatch,NM,1650.0
Grill,PA,1650.0
Steelville,MO,1650.0
Stockdale,TX,1649.0
Otto,PA,1649.0
Daleville,IN,1648.0
Vevay,IN,1648.0
Minco,OK,1648.0
Arenas Valley,NM,1647.0
Amelia,LA,1647.0
Burnsville,NC,1647.0
Howard,NY,1647.0
Edgeworth,PA,1647.0
Weston,OH,1647.0
Harvey,ND,1646.0
Searles Valley,CA,1646.0
Dundas,MN,1646.0
Watervliet,MI,1646.0
Duck Hill,MS,1646.0
Franklin,TX,1645.0
Muenster,TX,1645.0
Carnegie,OK,1645.0
Homer,MI,1645.0
Connelly Springs,NC,1644.0
Penn State Erie,PA,1644.0
Fredericksburg,PA,1644.0
Upper Bern,PA,1644.0
Descanso,CA,1644.0
Gouldsboro,ME,1644.0
Honeyville,UT,1644.0
Fairforest,SC,1644.0
Coarsegold,CA,1643.0
Home Garden,CA,1643.0
Richland,GA,1643.0
Tri-Lakes,IN,1643.0
Jonesboro,IN,1643.0
Peridot,AZ,1643.0
McArthur,OH,1643.0
Duque,PR,1643.0
Teutopolis,IL,1642.0
Lake City,IA,1642.0
Big Lake,WA,1641.0
Spring Green,WI,1641.0
Nokesville,VA,1641.0
Nobleboro,ME,1641.0
Westwood,KS,1641.0
Union Township,PA,1640.0
West St. Clair,PA,1640.0
Bainbridge,PA,1639.0
Woodburn,IN,1639.0
Duquesne,MO,1639.0
Coto Laurel,PR,1639.0
Barrington,NY,1638.0
Prestbury,IL,1638.0
McComb,OH,1638.0
Garden City,MO,1638.0
Shorewood-Tower Hills-Harbert,MI,1638.0
Almond,NY,1637.0
Dayton,VA,1637.0
Wacousta,MI,1637.0
Makaha Valley,HI,1636.0
Reynolds Heights,PA,1636.0
Spring Valley,AZ,1636.0
Landover Hills,MD,1636.0
Caledonia,MI,1636.0
Kettle Falls,WA,1635.0
Metlakatla,AK,1635.0
Marshfield,VT,1635.0
Moville,IA,1635.0
Charlotte,TN,1634.0
Walcott,IA,1634.0
Pocahontas,IA,1634.0
Pinetop Country Club,AZ,1634.0
Gearhart,OR,1634.0
Bradford,NH,1633.0
Quail Creek,TX,1633.0
Bayou Vista,TX,1633.0
Hope Valley,RI,1633.0
Shawneeland,VA,1633.0
Chapin,SC,1633.0
Nooksack,WA,1631.0
Lisbon,NH,1631.0
Lockney,TX,1631.0
Clymer,NY,1631.0
Scio,NY,1631.0
Springville,PA,1631.0
Sebewaing,MI,1631.0
Río Blanco,PR,1631.0
Wildwood,TX,1630.0
Dundee,NY,1630.0
Wysox,PA,1629.0
Lacoochee,FL,1628.0
Hillsdale,NY,1628.0
East Bangor,PA,1628.0
Shiremanstown,PA,1628.0
Stewartville,AL,1627.0
Van Etten,NY,1626.0
Franklin Township,PA,1626.0
Victoria,VA,1626.0
Middlesex,VT,1626.0
Argos,IN,1626.0
Reinbeck,IA,1626.0
Pinehurst,ID,1626.0
Perry,OH,1626.0
Aurora,MN,1626.0
Terrebonne,OR,1626.0
Ko Olina,HI,1625.0
Marfa,TX,1625.0
St. Francisville,LA,1625.0
Kingsley,MI,1625.0
Hillsboro,ND,1624.0
Springfield,NE,1624.0
Sherman,NY,1624.0
Chateaugay,NY,1624.0
Gordonsville,VA,1624.0
Mitchell,NE,1623.0
Ridgely,TN,1623.0
Los Alamos,CA,1623.0
Minetto,NY,1622.0
Frenchcreek,PA,1622.0
Gold Key Lake,PA,1622.0
Whitingham,VT,1622.0
Stockton Springs,ME,1622.0
Pike Township,PA,1621.0
Ainsworth,NE,1620.0
Cross Creek,PA,1620.0
Wellington,UT,1620.0
Pinebluff,NC,1619.0
Gallatin,NY,1619.0
Cromwell,PA,1619.0
Mount Ayr,IA,1619.0
South Charleston,OH,1619.0
Rand,WV,1618.0
Chesilhurst,NJ,1618.0
Rose Hill,NC,1618.0
Key Vista,FL,1617.0
Columbus,NM,1617.0
Kensett,AR,1617.0
Remsen,IA,1617.0
Hodgdon,ME,1617.0
Quincy,MI,1617.0
Foscoe,NC,1616.0
Delavan,IL,1616.0
Saratoga,WY,1615.0
Tryon,NC,1615.0
Lakefield,MN,1615.0
Elk Rapids,MI,1615.0
Jauca,PR,1615.0
Bay Park,NY,1614.0
Gordo,AL,1614.0
Bladenboro,NC,1613.0
Lebanon,NY,1613.0
Turbot,PA,1613.0
Ransom,PA,1613.0
Albany,PA,1613.0
West Pike Run,PA,1613.0
Warren,VT,1613.0
Ovid,MI,1613.0
South Park,WY,1612.0
Crosbyton,TX,1612.0
Richland,PA,1612.0
Mars,PA,1612.0
Harvey,MI,1612.0
Thorp,WI,1611.0
Corrigan,TX,1611.0
Bethel,NC,1611.0
Senath,MO,1611.0
Stateburg,SC,1611.0
Berino,NM,1610.0
Jackson Township,PA,1610.0
Moodus,CT,1610.0
Stella,PR,1610.0
Elkview,WV,1609.0
Maurice,LA,1609.0
Mill Hall,PA,1608.0
Georgiana,AL,1608.0
Gill,MA,1608.0
Ashley,OH,1608.0
Drew,MS,1608.0
Fenner,NY,1607.0
Port Byron,IL,1607.0
Junius,NY,1606.0
Liberty Township,PA,1606.0
Newburgh,ME,1606.0
Collinsville,MS,1606.0
Naranjito,PR,1605.0
Montour Falls,NY,1604.0
Aberdeen,OH,1604.0
Soap Lake,WA,1603.0
Belleair Beach,FL,1603.0
Washington Mills,NY,1603.0
Waverly,MN,1603.0
Dallesport,WA,1602.0
Blue Ridge,AL,1602.0
Neoga,IL,1602.0
Wagon Wheel,AZ,1602.0
La Alianza,PR,1602.0
Stevenson,WA,1601.0
Fern Acres,HI,1601.0
Collings Lakes,NJ,1601.0
Ransomville,NY,1601.0
Coventry,NY,1601.0
Haines,PA,1600.0
Coats Bend,AL,1600.0
Londonderry,VT,1600.0
Atlanta,IL,1600.0
Corydon,IA,1600.0
Elk Creek,KY,1600.0
Bowman,ND,1599.0
Washington Township,PA,1599.0
Surry,ME,1599.0
Ethete,WY,1598.0
South Point,TX,1598.0
Perrysburg,NY,1598.0
Monroe Township,PA,1598.0
Sebago,ME,1598.0
Ames Lake,WA,1597.0
Prosperity,WV,1597.0
Midway,FL,1597.0
Eagleswood,NJ,1597.0
Des Allemands,LA,1597.0
Washington Township,PA,1597.0
Church Hill,PA,1597.0
Brooklyn,IN,1597.0
Teaticket,MA,1597.0
Adrian,MO,1597.0
Galesville,WI,1596.0
Kimmel,PA,1596.0
Emerson,GA,1596.0
Fish Lake,IN,1596.0
Traer,IA,1596.0
Brilliant,OH,1596.0
Coalville,UT,1596.0
Presquille,LA,1595.0
Sullivan,PA,1595.0
Lower Lake,CA,1595.0
Monette,AR,1595.0
Edmonton,KY,1595.0
Bernice,LA,1594.0
Orwell,OH,1594.0
Shoreacres,TX,1593.0
De Kalb,TX,1593.0
Lakeside,TX,1593.0
Leet,PA,1593.0
Great Bend,PA,1593.0
Linn,MO,1593.0
Eagle River,WI,1592.0
Mayville,NY,1592.0
East Pepperell,MA,1592.0
Emigration Canyon,UT,1592.0
Cressona,PA,1591.0
Buttonwillow,CA,1591.0
Mechanicsburg,OH,1591.0
San Antonio,PR,1591.0
Darien,WI,1590.0
MacArthur,WV,1590.0
Natalia,TX,1590.0
Windham,NY,1590.0
Union Township,PA,1590.0
Granville,MA,1590.0
Richmond,MA,1590.0
Warner,OK,1590.0
Woodland Hills,UT,1590.0
Avon,MN,1590.0
Nashua,IA,1589.0
LeChee,AZ,1589.0
Shelbina,MO,1589.0
Clark Mills,NY,1588.0
Marion Township,PA,1588.0
Homer City,PA,1588.0
Jerome,IL,1588.0
South Lancaster,MA,1588.0
Union City,OH,1588.0
Rosedale,MS,1588.0
Eleanor,WV,1587.0
Earlville,IL,1587.0
Kalida,OH,1587.0
Harbor Beach,MI,1587.0
Sutton-Alpine,AK,1586.0
Northlakes,NC,1586.0
Tecumseh,NE,1586.0
Fort Montgomery,NY,1586.0
Hasson Heights,PA,1586.0
Murfreesboro,AR,1586.0
Boaz,WV,1585.0
Rollingwood,TX,1585.0
Albion,NE,1585.0
Osgood,IN,1585.0
Kenly,NC,1584.0
Washburn,ME,1584.0
Callender,CA,1583.0
Hope,ME,1583.0
Des Arc,AR,1582.0
Franklin Furnace,OH,1582.0
Bourbon,MO,1582.0
Leona Valley,CA,1581.0
Milbridge,ME,1581.0
Sardis,MS,1581.0
Rosharon,TX,1580.0
Graysville,TN,1580.0
Constable,NY,1580.0
Sturgeon,PA,1580.0
Langhorne,PA,1580.0
Hamilton,IN,1580.0
Rocky Point,WA,1579.0
Eldorado,TX,1579.0
Belhaven,NC,1579.0
Guayabal,PR,1579.0
New Sharon,ME,1578.0
Stratford,WI,1577.0
Brookside Village,TX,1577.0
Lodi,NY,1577.0
East Union,PA,1577.0
Liberty Township,PA,1577.0
Tuolumne City,CA,1577.0
Wilder,VT,1577.0
Hallsville,MO,1577.0
Wayne,WV,1576.0
Runaway Bay,TX,1576.0
Paint Township,PA,1576.0
Milford Township,PA,1576.0
East Canton,OH,1576.0
River Hills,WI,1575.0
Winfield,NJ,1574.0
Berlin,NY,1574.0
Lookout Mountain,GA,1574.0
Hartley,IA,1574.0
Francis,UT,1574.0
Alvord,TX,1573.0
Diana,NY,1573.0
Marbury,AL,1573.0
Thorntown,IN,1573.0
Owingsville,KY,1573.0
Whitehall,WI,1572.0
Green Valley,CA,1572.0
Warren Park,IN,1572.0
Pirtleville,AZ,1572.0
New Paris,OH,1572.0
Estancia,NM,1571.0
Jasper,NY,1571.0
Colton,NY,1571.0
Cherry,PA,1571.0
Mount Carroll,IL,1571.0
Southern View,IL,1570.0
Bradley,ME,1570.0
McCord,OK,1570.0
Smith Center,KS,1570.0
Summit,MS,1570.0
Blossom,TX,1569.0
Andover,NY,1569.0
East Dubuque,IL,1569.0
Crownsville,MD,1569.0
Parcelas de Navarro,PR,1569.0
Pewee Valley,KY,1569.0
Clearview Acres,WY,1568.0
Upper Pohatcong,NJ,1568.0
Bridgeport,NY,1568.0
Washington Township,PA,1568.0
Del Norte,CO,1568.0
Big Pine,CA,1568.0
Tonka Bay,MN,1568.0
Boulevard Gardens,FL,1567.0
Vernon Valley,NJ,1567.0
Genola,UT,1567.0
Sandia Knolls,NM,1566.0
Elizabeth,CO,1566.0
Galena,IN,1566.0
Manson,IA,1566.0
Blackwater,AZ,1566.0
Random Lake,WI,1565.0
Grayville,IL,1565.0
Milford,IN,1565.0
Bayou L'Ourse,LA,1564.0
Temelec,CA,1564.0
Dunsmuir,CA,1564.0
Chester,GA,1564.0
Kings Mills,OH,1564.0
Union City,MI,1564.0
Duluth,WA,1563.0
Cussewago,PA,1563.0
Stetson,ME,1563.0
Ada,MN,1563.0
Hardwick,NJ,1562.0
Reading,NY,1562.0
Ephratah,NY,1562.0
Columbia,NY,1561.0
Crescent,OK,1561.0
Norwood,NY,1560.0
Miamitown,OH,1560.0
Wardsville,MO,1560.0
Scipio,NY,1559.0
Comanche,OK,1559.0
North Norwich,NY,1558.0
Sharon,WI,1557.0
Joseph City,AZ,1557.0
Fine,NY,1556.0
Calais,VT,1556.0
Belle Plaine,KS,1556.0
Olive Hill,KY,1556.0
Manton,MI,1555.0
Eaton,PA,1554.0
New Plymouth,ID,1554.0
Oak Grove,LA,1553.0
Austerlitz,NY,1553.0
Sand Lake,MI,1553.0
Vonore,TN,1552.0
Gray,TN,1552.0
University of Pittsburgh Johnstown,PA,1552.0
Reform,AL,1552.0
Carrier Mills,IL,1552.0
Woodmont,CT,1552.0
Moroni,UT,1552.0
Warren,MN,1552.0
East Spencer,NC,1551.0
Cambridge,PA,1551.0
Jackpot,NV,1551.0
Westville,OK,1551.0
Sarcoxie,MO,1551.0
Schoolcraft,MI,1551.0
Fivepointville,PA,1550.0
Tremont,ME,1550.0
New Middletown,OH,1550.0
Worthington Hills,KY,1550.0
Wyoming,DE,1549.0
Reade,PA,1549.0
Hudson Lake,IN,1549.0
Fort Valley,AZ,1549.0
Montrose,MI,1549.0
Stanfield,NC,1548.0
North Eastham,MA,1548.0
Oglala,SD,1548.0
Fall Branch,TN,1547.0
Worth Township,PA,1547.0
Bressler,PA,1547.0
Beaver Dam,AZ,1547.0
Choctaw Lake,OH,1547.0
Lewiston,MN,1547.0
Wagner,SD,1547.0
Rehoboth Beach,DE,1546.0
Dover,TN,1546.0
Smithfield,NY,1546.0
Paxtang,PA,1546.0
Foresthill,CA,1546.0
Crothersville,IN,1546.0
Wilkinson Heights,SC,1546.0
Forestport,NY,1545.0
East Berlin,PA,1545.0
Topaz Ranch Estates,NV,1545.0
Westwood,CA,1545.0
North Pekin,IL,1545.0
Rossville,IN,1545.0
Three Oaks,MI,1545.0
Hines,OR,1545.0
Niagara,WI,1544.0
New Fairview,TX,1544.0
Nescopeck,PA,1544.0
Bethel Township,PA,1544.0
Falmouth Foreside,ME,1544.0
San Antonio,PR,1544.0
Cedar Glen Lakes,NJ,1543.0
Seaside Park,NJ,1543.0
Newfield,NJ,1543.0
Hillsdale,MO,1542.0
Brookfield Center,OH,1541.0
Mason,NH,1540.0
Roseto,PA,1540.0
Harlan,IN,1540.0
Congress,AZ,1540.0
Tonto Basin,AZ,1540.0
Weeki Wachee Gardens,FL,1539.0
Rosepine,LA,1539.0
Dobson,NC,1539.0
North Ballston Spa,NY,1539.0
St. Armand,NY,1539.0
Willow Creek,CA,1539.0
Ashfield,MA,1539.0
Vernon Center,NJ,1538.0
Chapel Hill,TN,1538.0
Koontz Lake,IN,1538.0
Dedham,ME,1538.0
Lac du Flambeau,WI,1537.0
Effingham,NH,1537.0
Logansport,LA,1537.0
Owls Head,ME,1537.0
Pepeekeo,HI,1536.0
Ramos,PR,1536.0
Sumas,WA,1534.0
Englewood,TN,1534.0
Gallitzin,PA,1534.0
Porter,ME,1534.0
Garfield,TX,1533.0
Walnut Cove,NC,1533.0
Elk Township,PA,1533.0
Appalachia,VA,1533.0
Nederland,CO,1533.0
Brookston,IN,1533.0
South Windham,CT,1533.0
Coldwater,MS,1533.0
Owenton,KY,1533.0
Mercersburg,PA,1532.0
Mason,TN,1531.0
Baxter,TN,1531.0
Bratton,PA,1531.0
Fort Covington Hamlet,NY,1530.0
Smethport,PA,1530.0
Sebree,KY,1530.0
Mundys Corner,PA,1529.0
Chepachet,RI,1529.0
Cushing,ME,1529.0
Hancock,MD,1529.0
Fair Grove,MO,1529.0
Zilwaukee,MI,1529.0
Dunnstown,PA,1528.0
Grandview Plaza,KS,1528.0
Bangs,TX,1527.0
LeBoeuf,PA,1527.0
Hudson,ME,1527.0
White Pigeon,MI,1527.0
Eureka Mill,SC,1527.0
Lusk,WY,1526.0
Lenox,PA,1526.0
Madison Township,PA,1526.0
South Taft,CA,1526.0
Augusta,WI,1525.0
Edgewood,TX,1525.0
Port Dickinson,NY,1525.0
Canton Valley,CT,1525.0
Stratford,OK,1525.0
Oronoco,MN,1525.0
Westwood Shores,TX,1524.0
Quinlan,TX,1524.0
Kremmling,CO,1524.0
Holley,FL,1523.0
Kerens,TX,1523.0
Watertown,TN,1523.0
Genesee,NY,1523.0
Apollo,PA,1523.0
Fort Loramie,OH,1523.0
Salisbury,MO,1523.0
Meade,KS,1523.0
Salem,WV,1522.0
Hawthorne,FL,1522.0
Limestone,IL,1522.0
Kaibito,AZ,1522.0
Fairmount Heights,MD,1522.0
Oak Hill,OH,1522.0
South Browning,MT,1522.0
Seven Points,TX,1521.0
Gordon,NE,1521.0
Bennington,NE,1521.0
Avoca,IA,1521.0
Newfield,ME,1521.0
Rainelle,WV,1520.0
Gasport,NY,1520.0
Troy,VT,1520.0
Shreve,OH,1520.0
Anna,OH,1520.0
Powhatan Point,OH,1520.0
Coal Run Village,KY,1520.0
Lincoln Park,PA,1519.0
Ten Mile Run,NJ,1518.0
Taos Pueblo,NM,1518.0
Boyd,TX,1518.0
Sparta,NY,1518.0
Conashaugh Lakes,PA,1518.0
Colebrook,CT,1518.0
Searsmont,ME,1518.0
Stacy,MN,1518.0
Waterville,NY,1517.0
Burke,VT,1517.0
Wilmington,VT,1517.0
Mediapolis,IA,1517.0
Porcupine,SD,1517.0
Cross Roads,TX,1516.0
Forest Meadows,CA,1516.0
Leavittsburg,OH,1516.0
Bells,TX,1515.0
Meridian,TX,1515.0
West Turin,NY,1515.0
Harpersfield,NY,1515.0
Sun Prairie,MT,1515.0
Redfield,AR,1514.0
Heritage Lake,IL,1514.0
Claycomo,MO,1514.0
Fort Belknap Agency,MT,1514.0
New Berlinville,PA,1513.0
Winchester,MO,1513.0
Nutter Fort,WV,1512.0
Aurora,TX,1512.0
Atlantic Beach,NC,1512.0
Snow Hill,NC,1512.0
Hummels Wharf,PA,1512.0
Henry Fork,VA,1511.0
Harwich Center,MA,1511.0
West Salem,OH,1511.0
Overfield,PA,1510.0
Morenci,AZ,1510.0
Pilot Rock,OR,1509.0
Marathon City,WI,1508.0
Granger,IA,1508.0
Orford,NH,1507.0
Moreland,ID,1507.0
Huntsville,MO,1507.0
Patrick AFB,FL,1506.0
Bannockburn,IL,1506.0
Granger,TX,1505.0
Worthington,KY,1505.0
Dulac,LA,1504.0
Milroy,PA,1504.0
Lagunitas-Forest Knolls,CA,1504.0
Corinth,VT,1504.0
Herscher,IL,1504.0
Monrovia,IN,1504.0
Orwell,NY,1503.0
Montgomery Township,PA,1503.0
Lincolnton,GA,1503.0
Norfolk,CT,1503.0
Serenada,TX,1502.0
Clinton,LA,1502.0
Stanton,NE,1502.0
Fairfield,NY,1502.0
Torrey,NY,1502.0
De Soto,IL,1502.0
Shoshone,ID,1502.0
Verona,KY,1502.0
Neligh,NE,1501.0
McConnellstown,PA,1501.0
Harleigh,PA,1501.0
Oakland,IA,1501.0
Greenville,ME,1501.0
Utica,SC,1501.0
Terra Alta,WV,1500.0
Knightsen,CA,1500.0
Waterman,IL,1500.0
Brush Fork,WV,1499.0
